domain,topic_slug,topic_title,learning_unit_id,learning_unit_title,objective,track,depth,prerequisites,resource_role,provider,resource_title,resource_type,url,exactness,boundary_type,start_timestamp,end_timestamp,video_duration,section_start,section_end,estimated_minutes,estimate_confidence,verification_status,concepts_covered,practice_type,practice_quantity,practice_destination,practice_url,practice_minutes,project,revision_summary
Machine Learning,ml-anomaly-awareness,Anomaly detection awareness,ml-anomaly-awareness-lesson,Anomaly detection awareness,Novelty vs outlier detection settings; when unsupervised flags fail,CORE,MECHANICS,ml-kmeans,PRIMARY,scikit-learn,Novelty & Outlier Detection,documentation,https://scikit-learn.org/stable/modules/neighbors.html,EXACT,ARTICLE_SECTION,,,20,above; content inspection pending,above; content inspection pending,20,MEDIUM,VERIFIED_COVERAGE,novelty-outlier,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
Machine Learning,ml-gradient-boosting,Gradient boosting,ml-gradient-boosting-lesson,Gradient boosting,Fit trees to residual gradients stage-wise; learning-rate/shallow-depth,CORE,MECHANICS,ml-random-forests,PRIMARY,scikit-learn,Ensembles — Gradient Boosting,documentation,https://scikit-learn.org/stable/modules/ensemble.html,EXACT,ARTICLE_SECTION,,,30,above; content inspection pending,above; content inspection pending,30,MEDIUM,VERIFIED_COVERAGE,stagewise-residuals;shallow-lr-tuning,TRACE,1,SELF_CHECK,,6,,1d→3d→7d→14d→30d adaptive
Machine Learning,ml-feature-importance,Feature importance,ml-feature-importance-lesson,Feature importance,Impurity importances vs permutation importance; correlation pitfalls,CORE,MECHANICS,ml-random-forests,PRIMARY,scikit-learn,Permutation Importance,documentation,https://scikit-learn.org/stable/modules/permutation_importance.html,EXACT,ARTICLE_SECTION,,,20,above; content inspection pending,above; content inspection pending,20,MEDIUM,VERIFIED_COVERAGE,impurity-importance;permutation-importance,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
Other,devops-awareness,DevOps awareness,devops-awareness-core,DevOps awareness,"DevOps connects build, release, run with automation and observability.",OPTIONAL,AWARENESS,,PRIMARY,12-Factor,12-Factor: DevOps awareness,documentation,https://12factor.net/,EXACT,ARTICLE_SECTION,,,10,12-Factor: DevOps awareness,12-Factor: DevOps awareness,10,MEDIUM,VERIFIED_COVERAGE,devops-awareness-devops-awareness;devops-awareness-devops-connects-build-release-run-with-a,ACTION_CHECKLIST,3,,,5,,1d→3d→7d→14d→30d adaptive
Other,devops-path,DevOps learning path,devops-path-core,DevOps learning path,Sketch a personal learning path into DevOps after core ML/backend.,OPTIONAL,AWARENESS,devops-awareness,PRIMARY,12-Factor,12-Factor: DevOps learning path,documentation,https://12factor.net/,EXACT,ARTICLE_SECTION,,,10,12-Factor: DevOps learning path,12-Factor: DevOps learning path,10,MEDIUM,VERIFIED_COVERAGE,devops-path-devops-learning-path;devops-path-sketch-a-personal-learning-path-into-dev,ACTION_CHECKLIST,3,,,5,,1d→3d→7d→14d→30d adaptive
Other,sysdesign-awareness,System Design awareness,sysdesign-awareness-core,System Design awareness,"System design trades latency, consistency, and cost at scale.",OPTIONAL,AWARENESS,,PRIMARY,System Design Primer,System Design Primer: System Design awareness,documentation,https://github.com/donnemartin/system-design-primer,EXACT,ARTICLE_SECTION,,,67,system-design-primer,system-design-primer,67,MEDIUM,VERIFIED_COVERAGE,sysdesign-awareness-system-design-awareness;sysdesign-awareness-system-design-trades-latency-consistency,ACTION_CHECKLIST,3,,,5,,1d→3d→7d→14d→30d adaptive
Other,sysdesign-path,System Design learning path,sysdesign-path-core,System Design learning path,Sketch a personal learning path into System Design after core ML/backend.,OPTIONAL,AWARENESS,sysdesign-awareness,PRIMARY,System Design Primer,System Design Primer: System Design learning path,documentation,https://github.com/donnemartin/system-design-primer,EXACT,ARTICLE_SECTION,,,67,system-design-primer,system-design-primer,67,MEDIUM,VERIFIED_COVERAGE,sysdesign-path-system-design-learning-path;sysdesign-path-sketch-a-personal-learning-path-into-sys,ACTION_CHECKLIST,3,,,5,,1d→3d→7d→14d→30d adaptive
Python,py-syntax,Python syntax & tooling,py-syntax-core,Python syntax & tooling,Write and run Python scripts with venv and pip.,CORE,STRONG,cf-command-line,PRIMARY,Python Software Foundation,Python Docs: Python syntax & tooling,documentation,https://docs.python.org/3/tutorial/index.html,EXACT,ARTICLE_SECTION,,,11,index.html,index.html,11,MEDIUM,VERIFIED_COVERAGE,py-syntax-python-syntax-tooling;py-syntax-write-and-run-python-scripts-with-venv-a,ACTION_CHECKLIST,2,LOCAL_IDE,local,9,,1d→3d→7d→14d→30d adaptive
Python,py-data-structures,Python data structures,py-data-structures-core,Python data structures,"Use lists, dicts, sets, and comprehensions fluently.",CORE,STRONG,py-syntax,PRIMARY,Python Software Foundation,Python Docs: Python data structures,documentation,https://docs.python.org/3/tutorial/datastructures.html,EXACT,ARTICLE_SECTION,,,31,datastructures.html,datastructures.html,31,MEDIUM,VERIFIED_COVERAGE,py-data-structures-python-data-structures;py-data-structures-lists-dicts-sets-and-comprehensions-flue,ACTION_CHECKLIST,2,LOCAL_IDE,local,9,,1d→3d→7d→14d→30d adaptive
Python,py-functions-modules,Functions & modules,py-functions-modules-core,Functions & modules,Organize code into functions and importable modules.,CORE,STRONG,py-data-structures,PRIMARY,Python Software Foundation,Python Docs: Functions & modules,documentation,https://docs.python.org/3/tutorial/modules.html,EXACT,ARTICLE_SECTION,,,27,modules.html,modules.html,27,MEDIUM,VERIFIED_COVERAGE,py-functions-modules-functions-modules;py-functions-modules-organize-code-into-functions-and-importa,ACTION_CHECKLIST,2,LOCAL_IDE,local,9,,1d→3d→7d→14d→30d adaptive
Python,py-oop,Python OOP,py-oop-core,Python OOP,Model problems with classes and composition.,CORE,STRONG,py-functions-modules,PRIMARY,Python Software Foundation,Python Docs: Python OOP,documentation,https://docs.python.org/3/tutorial/classes.html,EXACT,ARTICLE_SECTION,,,39,classes.html,classes.html,39,MEDIUM,VERIFIED_COVERAGE,py-oop-python-oop;py-oop-model-problems-with-classes-and-composit,ACTION_CHECKLIST,2,LOCAL_IDE,local,9,,1d→3d→7d→14d→30d adaptive
Python,py-testing,pytest for Python,py-testing-core,pytest for Python,Write and run pytest unit tests.,CORE,STRONG,py-functions-modules;se-unit-tests,PRIMARY,pytest,pytest: pytest for Python,documentation,https://docs.pytest.org/en/stable/,EXACT,ARTICLE_SECTION,,,10,stable,stable,10,MEDIUM,VERIFIED_COVERAGE,py-testing-pytest-for-python;py-testing-write-and-run-pytest-unit-tests,ACTION_CHECKLIST,2,LOCAL_IDE,local,9,,1d→3d→7d→14d→30d adaptive
Web Development,web-html-basics,HTML basics,web-html-basics-core,HTML basics,Structure documents with semantic HTML elements.,SPECIALIZATION,WORKING_KNOWLEDGE,,PRIMARY,MDN,MDN: HTML basics,documentation,https://developer.mozilla.org/en-US/docs/Learn_web_development/Core/Structuring_content,EXACT,ARTICLE_SECTION,,,14,Structuring_content,Structuring_content,14,MEDIUM,VERIFIED_COVERAGE,web-html-basics-html-basics;web-html-basics-structure-documents-with-semantic-html-e,ACTION_CHECKLIST,2,OFFICIAL_EXERCISE,https://developer.mozilla.org/,9,,1d→3d→7d→14d→30d adaptive
Web Development,web-css-basics,CSS basics,web-css-basics-core,CSS basics,"Style layouts with CSS selectors, box model, and flexbox.",SPECIALIZATION,WORKING_KNOWLEDGE,web-html-basics,PRIMARY,MDN,MDN: CSS basics,documentation,https://developer.mozilla.org/en-US/docs/Learn_web_development/Core/Styling_basics,EXACT,ARTICLE_SECTION,,,14,Styling_basics,Styling_basics,14,MEDIUM,VERIFIED_COVERAGE,web-css-basics-css-basics;web-css-basics-style-layouts-with-css-selectors-box-mod,ACTION_CHECKLIST,2,OFFICIAL_EXERCISE,https://developer.mozilla.org/,9,,1d→3d→7d→14d→30d adaptive
Web Development,web-responsive,Responsive design,web-responsive-core,Responsive design,Make layouts adapt across viewports with media queries.,SPECIALIZATION,WORKING_KNOWLEDGE,web-css-basics,PRIMARY,MDN,MDN: Responsive design,documentation,https://developer.mozilla.org/en-US/docs/Learn_web_development/Core/CSS_layout/Responsive_Design,EXACT,ARTICLE_SECTION,,,26,Responsive_Design,Responsive_Design,26,MEDIUM,VERIFIED_COVERAGE,web-responsive-responsive-design;web-responsive-make-layouts-adapt-across-viewports-with,ACTION_CHECKLIST,2,OFFICIAL_EXERCISE,https://developer.mozilla.org/,9,,1d→3d→7d→14d→30d adaptive
Web Development,web-js-basics,JavaScript basics,web-js-basics-core,JavaScript basics,"Use JS variables, functions, DOM events for interactive pages.",SPECIALIZATION,WORKING_KNOWLEDGE,web-html-basics,PRIMARY,MDN,MDN: JavaScript basics,documentation,https://developer.mozilla.org/en-US/docs/Learn_web_development/Core/Scripting,EXACT,ARTICLE_SECTION,,,15,Scripting,Scripting,15,MEDIUM,VERIFIED_COVERAGE,web-js-basics-javascript-basics;web-js-basics-js-variables-functions-dom-events-for-in,ACTION_CHECKLIST,2,OFFICIAL_EXERCISE,https://developer.mozilla.org/,9,,1d→3d→7d→14d→30d adaptive
Web Development,web-ts-intro,TypeScript intro,web-ts-intro-core,TypeScript intro,Add static types to JavaScript modules.,SPECIALIZATION,WORKING_KNOWLEDGE,web-js-basics,PRIMARY,TypeScript,TypeScript: TypeScript intro,documentation,https://www.typescriptlang.org/docs/handbook/typescript-from-scratch.html,EXACT,ARTICLE_SECTION,,,14,typescript-from-scratch.html,typescript-from-scratch.html,14,MEDIUM,VERIFIED_COVERAGE,web-ts-intro-typescript-intro;web-ts-intro-add-static-types-to-javascript-modules,ACTION_CHECKLIST,2,OFFICIAL_EXERCISE,https://developer.mozilla.org/,9,,1d→3d→7d→14d→30d adaptive
Web Development,web-react-intro,React intro,web-react-intro-core,React intro,"Build UI with components, props, and state.",SPECIALIZATION,WORKING_KNOWLEDGE,web-js-basics,PRIMARY,React,React: React intro,documentation,https://react.dev/learn,EXACT,ARTICLE_SECTION,,,19,learn,learn,19,MEDIUM,VERIFIED_COVERAGE,web-react-intro-react-intro;web-react-intro-ui-with-components-props-and-state,ACTION_CHECKLIST,2,OFFICIAL_EXERCISE,https://developer.mozilla.org/,9,Fullstack Todo,1d→3d→7d→14d→30d adaptive
Web Development,web-nextjs-intro,Next.js intro,web-nextjs-intro-core,Next.js intro,Create a Next.js app with routing and data fetching.,SPECIALIZATION,WORKING_KNOWLEDGE,web-react-intro,PRIMARY,Next.js,Next.js: Next.js intro,documentation,https://nextjs.org/docs/app/getting-started,EXACT,ARTICLE_SECTION,,,10,getting-started,getting-started,10,MEDIUM,VERIFIED_COVERAGE,web-nextjs-intro-next-js-intro;web-nextjs-intro-a-next-js-app-with-routing-and-data-fetc,ACTION_CHECKLIST,2,OFFICIAL_EXERCISE,https://developer.mozilla.org/,9,,1d→3d→7d→14d→30d adaptive
Web Development,web-forms-a11y,Forms & accessibility,web-forms-a11y-core,Forms & accessibility,Build accessible forms with labels and keyboard support.,SPECIALIZATION,WORKING_KNOWLEDGE,web-html-basics;web-css-basics,PRIMARY,MDN,MDN: Forms & accessibility,documentation,https://developer.mozilla.org/en-US/docs/Learn_web_development/Extensions/Forms,EXACT,ARTICLE_SECTION,,,12,Forms,Forms,12,MEDIUM,VERIFIED_COVERAGE,web-forms-a11y-forms-accessibility;web-forms-a11y-accessible-forms-with-labels-and-keyboar,ACTION_CHECKLIST,2,OFFICIAL_EXERCISE,https://developer.mozilla.org/,9,,1d→3d→7d→14d→30d adaptive
Networking,net-internet-basics,Internet basics,net-internet-basics-core,Internet basics,Explain how clients reach servers over the internet.,SPECIALIZATION,WORKING_KNOWLEDGE,,PRIMARY,MDN,MDN: Internet basics,documentation,https://developer.mozilla.org/en-US/docs/Learn_web_development/Howto/Web_mechanics/How_does_the_Internet_work,EXACT,ARTICLE_SECTION,,,13,How_does_the_Internet_work,How_does_the_Internet_work,13,MEDIUM,VERIFIED_COVERAGE,net-internet-basics-internet-basics;net-internet-basics-how-clients-reach-servers-over-the-inter,ACTION_CHECKLIST,3,,,9,,1d→3d→7d→14d→30d adaptive
Networking,net-dns,DNS,net-dns-core,DNS,Resolve hostnames to IP addresses.,SPECIALIZATION,WORKING_KNOWLEDGE,net-internet-basics,PRIMARY,MDN,MDN: DNS,documentation,https://developer.mozilla.org/en-US/docs/Learn_web_development/Howto/Web_mechanics/What_is_a_domain_name,EXACT,ARTICLE_SECTION,,,13,What is a domain name / DNS,What is a domain name / DNS,13,MEDIUM,VERIFIED_COVERAGE,net-dns-dns;net-dns-resolve-hostnames-to-ip-addresses,ACTION_CHECKLIST,3,,,9,,1d→3d→7d→14d→30d adaptive
Networking,net-tcp-udp,TCP vs UDP,net-tcp-udp-core,TCP vs UDP,Contrast reliable streams vs datagrams.,SPECIALIZATION,WORKING_KNOWLEDGE,net-internet-basics,PRIMARY,MDN,MDN: TCP vs UDP,documentation,https://www.geeksforgeeks.org/differences-between-tcp-and-udp/,EXACT,ARTICLE_SECTION,,,10,Differences between TCP and UDP,Differences between TCP and UDP,10,MEDIUM,VERIFIED_COVERAGE,net-tcp-udp-tcp-vs-udp;net-tcp-udp-contrast-reliable-streams-vs-datagrams,ACTION_CHECKLIST,3,,,9,,1d→3d→7d→14d→30d adaptive
Networking,net-http,HTTP deep dive,net-http-core,HTTP deep dive,"Use methods, headers, status codes, and caching headers correctly.",SPECIALIZATION,WORKING_KNOWLEDGE,net-internet-basics;be-http,PRIMARY,MDN,MDN: HTTP deep dive,documentation,https://developer.mozilla.org/en-US/docs/Web/HTTP,EXACT,ARTICLE_SECTION,,,15,HTTP,HTTP,15,MEDIUM,VERIFIED_COVERAGE,net-http-http-deep-dive;net-http-methods-headers-status-codes-and-caching,ACTION_CHECKLIST,3,,,9,,1d→3d→7d→14d→30d adaptive
Networking,net-https-tls,HTTPS & TLS,net-https-tls-core,HTTPS & TLS,Explain certificates and encrypted transport.,SPECIALIZATION,WORKING_KNOWLEDGE,net-http,PRIMARY,MDN,MDN: HTTPS & TLS,documentation,https://developer.mozilla.org/en-US/docs/Glossary/TLS,EXACT,ARTICLE_SECTION,,,10,TLS,TLS,10,MEDIUM,VERIFIED_COVERAGE,net-https-tls-https-tls;net-https-tls-certificates-and-encrypted-transport,ACTION_CHECKLIST,3,,,9,,1d→3d→7d→14d→30d adaptive
Networking,net-websockets,WebSockets,net-websockets-core,WebSockets,Use persistent bidirectional channels when needed.,SPECIALIZATION,WORKING_KNOWLEDGE,net-http,PRIMARY,MDN,MDN: WebSockets,documentation,https://developer.mozilla.org/en-US/docs/Web/API/WebSockets_API,EXACT,ARTICLE_SECTION,,,11,WebSockets_API,WebSockets_API,11,MEDIUM,VERIFIED_COVERAGE,net-websockets-websockets;net-websockets-persistent-bidirectional-channels-when-n,ACTION_CHECKLIST,3,,,9,,1d→3d→7d→14d→30d adaptive
DevOps / Platform,ops-docker-intro,Docker intro,ops-docker-intro-core,Docker intro,Build and run containers from Dockerfiles.,SPECIALIZATION,WORKING_KNOWLEDGE,cf-shell,PRIMARY,Docker,Docker: Docker intro,documentation,https://docs.docker.com/get-started/,EXACT,ARTICLE_SECTION,,,11,get-started,get-started,11,MEDIUM,VERIFIED_COVERAGE,ops-docker-intro-docker-intro;ops-docker-intro-and-run-containers-from-dockerfiles,ACTION_CHECKLIST,3,,,9,Dockerized Service;ML Deployment Project,1d→3d→7d→14d→30d adaptive
DevOps / Platform,ops-compose,Docker Compose,ops-compose-core,Docker Compose,Orchestrate multi-service local stacks.,SPECIALIZATION,WORKING_KNOWLEDGE,ops-docker-intro,PRIMARY,Docker,Docker: Docker Compose,documentation,https://docs.docker.com/compose/,EXACT,ARTICLE_SECTION,,,11,compose,compose,11,MEDIUM,VERIFIED_COVERAGE,ops-compose-docker-compose;ops-compose-orchestrate-multi-service-local-stacks,ACTION_CHECKLIST,3,,,9,,1d→3d→7d→14d→30d adaptive
DevOps / Platform,ops-ci-github-actions,GitHub Actions CI,ops-ci-github-actions-core,GitHub Actions CI,Automate test/build on push.,SPECIALIZATION,WORKING_KNOWLEDGE,se-ci-basics,PRIMARY,GitHub,GitHub: GitHub Actions CI,documentation,https://docs.github.com/en/actions,EXACT,ARTICLE_SECTION,,,10,actions,actions,10,MEDIUM,VERIFIED_COVERAGE,ops-ci-github-actions-github-actions-ci;ops-ci-github-actions-automate-test-build-on-push,ACTION_CHECKLIST,3,,,9,,1d→3d→7d→14d→30d adaptive
DevOps / Platform,ops-linux-services,Linux services basics,ops-linux-services-core,Linux services basics,Manage long-running services and logs.,SPECIALIZATION,WORKING_KNOWLEDGE,cf-linux-processes,PRIMARY,man7,man7: Linux services basics,documentation,https://man7.org/linux/man-pages/man1/systemctl.1.html,EXACT,ARTICLE_SECTION,,,75,systemctl.1.html,systemctl.1.html,75,MEDIUM,VERIFIED_COVERAGE,ops-linux-services-linux-services-basics;ops-linux-services-manage-long-running-services-and-logs,ACTION_CHECKLIST,3,,,9,,1d→3d→7d→14d→30d adaptive
DevOps / Platform,ops-k8s-awareness,Kubernetes awareness,ops-k8s-awareness-core,Kubernetes awareness,"Explain pods, services, and deployments at awareness level.",OPTIONAL,AWARENESS,ops-docker-intro;ops-compose,PRIMARY,Kubernetes,Kubernetes: Kubernetes awareness,documentation,https://kubernetes.io/docs/concepts/overview/,EXACT,ARTICLE_SECTION,,,14,overview,overview,14,MEDIUM,VERIFIED_COVERAGE,ops-k8s-awareness-kubernetes-awareness;ops-k8s-awareness-pods-services-and-deployments-at-awarene,ACTION_CHECKLIST,3,,,9,,1d→3d→7d→14d→30d adaptive
DevOps / Platform,ops-observability,Observability basics,ops-observability-core,Observability basics,"Use logs, metrics, and traces for runtime insight.",SPECIALIZATION,WORKING_KNOWLEDGE,ops-docker-intro,PRIMARY,OpenTelemetry,OpenTelemetry: Observability basics,documentation,https://opentelemetry.io/docs/concepts/observability-primer/,EXACT,ARTICLE_SECTION,,,11,observability-primer,observability-primer,11,MEDIUM,VERIFIED_COVERAGE,ops-observability-observability-basics;ops-observability-logs-metrics-and-traces-for-runtime-insi,ACTION_CHECKLIST,3,,,9,,1d→3d→7d→14d→30d adaptive
Data Science,ds-numpy,NumPy foundations,ds-numpy-core,NumPy foundations,Manipulate arrays with NumPy.,SPECIALIZATION,WORKING_KNOWLEDGE,math-vectors,PRIMARY,NumPy,NumPy: NumPy foundations,documentation,https://numpy.org/doc/stable/user/absolute_beginners.html,EXACT,ARTICLE_SECTION,,,56,absolute_beginners.html,absolute_beginners.html,56,MEDIUM,VERIFIED_COVERAGE,ds-numpy-numpy-foundations;ds-numpy-manipulate-arrays-with-numpy,ACTION_CHECKLIST,2,LOCAL_IDE,local,9,,1d→3d→7d→14d→30d adaptive
Data Science,ds-pandas,Pandas foundations,ds-pandas-core,Pandas foundations,Load and transform tabular data with Pandas.,SPECIALIZATION,WORKING_KNOWLEDGE,ds-numpy,PRIMARY,Pandas,Pandas: Pandas foundations,documentation,https://pandas.pydata.org/docs/getting_started/intro_tutorials/01_table_oriented.html,EXACT,ARTICLE_SECTION,,,10,What kind of data does pandas handle,What kind of data does pandas handle,10,MEDIUM,VERIFIED_COVERAGE,ds-pandas-pandas-foundations;ds-pandas-load-and-transform-tabular-data-with-pan,ACTION_CHECKLIST,2,LOCAL_IDE,local,9,,1d→3d→7d→14d→30d adaptive
